"rt","stimulus","response","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","microphone_confirmed","device_id","view_history","trial_type_label","estimated_stimulus_onset","audio_upload","stimulus_code","sentence","condition","trial_stage","audio_url","recording_attempt","recording_filename","review_decision","saved_audio_file"
"702","
            <div class=""recording-instructions-box"">
              <h2>Review your recording</h2>
              <p>Listen to your recording for this sentence. If you want, you can record it again before moving on.</p>
              <p class=""sentence-stimulus"">Owls cannot see the color blue.</p>
              <audio controls src=""blob:https://charburnham.github.io/fd56854f-58b2-457f-8032-ea0e9344d7e2"" class=""playback-audio""></audio>
            </div>
          ","1","html-button-response","338","945865","0.0-100.1-2.1","ha77v84840","","","","","","queued","F13F","Owls cannot see the color blue.","false","sentence_review","","2","ha77v84840_F13F_audio.webm","accepted","ha77v84840_F13F_audio.webm"
"2222","
          <div class=""recording-instructions-box"">
            <h2>Read the sentence aloud</h2>
            <p>Take a moment to get ready. When you are ready to begin, click the button below to start recording.</p>
            <p class=""sentence-stimulus"">The center of a star can be over 50 million degrees Fahrenheit.</p>
          </div>
        ","0","html-button-response","339","948089","0.0-101.0-0.0","ha77v84840","","","","","","","48T","The center of a star can be over 50 million degrees Fahrenheit.","true","sentence_ready","","","","",""
"5047","
          <div class=""recording-instructions-box"">
            <h2>Recording in progress</h2>
            <p>Please read the sentence naturally, then click the button when you are done.</p>
            <p class=""sentence-stimulus"">The center of a star can be over 50 million degrees Fahrenheit.</p>
          </div>
        ","null","html-audio-response","340","953194","0.0-101.0-1.0","ha77v84840","","","","","1","","48T","The center of a star can be over 50 million degrees Fahrenheit.","true","sentence_recording","blob:https://charburnham.github.io/dc2685ba-b4e7-4325-93c9-7fd64d0416bc","1","ha77v84840_48T_audio.webm","",""
"806","
            <div class=""recording-instructions-box"">
              <h2>Review your recording</h2>
              <p>Listen to your recording for this sentence. If you want, you can record it again before moving on.</p>
              <p class=""sentence-stimulus"">The center of a star can be over 50 million degrees Fahrenheit.</p>
              <audio controls src=""blob:https://charburnham.github.io/dc2685ba-b4e7-4325-93c9-7fd64d0416bc"" class=""playback-audio""></audio>
            </div>
          ","1","html-button-response","341","954001","0.0-101.0-2.0","ha77v84840","","","","","","queued","48T","The center of a star can be over 50 million degrees Fahrenheit.","true","sentence_review","","1","ha77v84840_48T_audio.webm","accepted","ha77v84840_48T_audio.webm"
"3566","
          <div class=""recording-instructions-box"">
            <h2>Read the sentence aloud</h2>
            <p>Take a moment to get ready. When you are ready to begin, click the button below to start recording.</p>
            <p class=""sentence-stimulus"">Germany was the first country to use a submarine in warfare.</p>
          </div>
        ","0","html-button-response","342","957569","0.0-102.0-0.0","ha77v84840","","","","","","","49F","Germany was the first country to use a submarine in warfare.","false","sentence_ready","","","","",""
"4716","
          <div class=""recording-instructions-box"">
            <h2>Recording in progress</h2>
            <p>Please read the sentence naturally, then click the button when you are done.</p>
            <p class=""sentence-stimulus"">Germany was the first country to use a submarine in warfare.</p>
          </div>
        ","null","html-audio-response","343","962354","0.0-102.0-1.0","ha77v84840","","","","","13","","49F","Germany was the first country to use a submarine in warfare.","false","sentence_recording","blob:https://charburnham.github.io/2c086a15-f85e-4ed8-9a42-5faf2c0147d6","1","ha77v84840_49F_audio.webm","",""
"782","
            <div class=""recording-instructions-box"">
              <h2>Review your recording</h2>
              <p>Listen to your recording for this sentence. If you want, you can record it again before moving on.</p>
              <p class=""sentence-stimulus"">Germany was the first country to use a submarine in warfare.</p>
              <audio controls src=""blob:https://charburnham.github.io/2c086a15-f85e-4ed8-9a42-5faf2c0147d6"" class=""playback-audio""></audio>
            </div>
          ","1","html-button-response","344","963137","0.0-102.0-2.0","ha77v84840","","","","","","queued","49F","Germany was the first country to use a submarine in warfare.","false","sentence_review","","1","ha77v84840_49F_audio.webm","accepted","ha77v84840_49F_audio.webm"
"1726","
          <div class=""recording-instructions-box"">
            <h2>Read the sentence aloud</h2>
            <p>Take a moment to get ready. When you are ready to begin, click the button below to start recording.</p>
            <p class=""sentence-stimulus"">Roughly 3% of the world's water is fresh water.</p>
          </div>
        ","0","html-button-response","345","964864","0.0-103.0-0.0","ha77v84840","","","","","","","46T","Roughly 3% of the world's water is fresh water.","true","sentence_ready","","","","",""
"4260","
          <div class=""recording-instructions-box"">
            <h2>Recording in progress</h2>
            <p>Please read the sentence naturally, then click the button when you are done.</p>
            <p class=""sentence-stimulus"">Roughly 3% of the world's water is fresh water.</p>
          </div>
        ","null","html-audio-response","346","969186","0.0-103.0-1.0","ha77v84840","","","","","1","","46T","Roughly 3% of the world's water is fresh water.","true","sentence_recording","blob:https://charburnham.github.io/0896069a-1ecb-49f3-9620-f49f8d2c7342","1","ha77v84840_46T_audio.webm","",""
"613","
            <div class=""recording-instructions-box"">
              <h2>Review your recording</h2>
              <p>Listen to your recording for this sentence. If you want, you can record it again before moving on.</p>
              <p class=""sentence-stimulus"">Roughly 3% of the world's water is fresh water.</p>
              <audio controls src=""blob:https://charburnham.github.io/0896069a-1ecb-49f3-9620-f49f8d2c7342"" class=""playback-audio""></audio>
            </div>
          ","1","html-button-response","347","969800","0.0-103.0-2.0","ha77v84840","","","","","","queued","46T","Roughly 3% of the world's water is fresh water.","true","sentence_review","","1","ha77v84840_46T_audio.webm","accepted","ha77v84840_46T_audio.webm"
"5342","
          <div class=""recording-instructions-box"">
            <h2>Read the sentence aloud</h2>
            <p>Take a moment to get ready. When you are ready to begin, click the button below to start recording.</p>
            <p class=""sentence-stimulus"">In the late 1900s, the United States Mint issued 2-cent and 3-cent coins.</p>
          </div>
        ","0","html-button-response","348","975144","0.0-104.0-0.0","ha77v84840","","","","","","","11F","In the late 1900s, the United States Mint issued 2-cent and 3-cent coins.","false","sentence_ready","","","","",""
"6924","
          <div class=""recording-instructions-box"">
            <h2>Recording in progress</h2>
            <p>Please read the sentence naturally, then click the button when you are done.</p>
            <p class=""sentence-stimulus"">In the late 1900s, the United States Mint issued 2-cent and 3-cent coins.</p>
          </div>
        ","null","html-audio-response","349","982130","0.0-104.0-1.0","ha77v84840","","","","","1","","11F","In the late 1900s, the United States Mint issued 2-cent and 3-cent coins.","false","sentence_recording","blob:https://charburnham.github.io/7dbc0a09-f5d2-455b-a9bc-eb57389d1ede","1","ha77v84840_11F_audio.webm","",""
"781","
            <div class=""recording-instructions-box"">
              <h2>Review your recording</h2>
              <p>Listen to your recording for this sentence. If you want, you can record it again before moving on.</p>
              <p class=""sentence-stimulus"">In the late 1900s, the United States Mint issued 2-cent and 3-cent coins.</p>
              <audio controls src=""blob:https://charburnham.github.io/7dbc0a09-f5d2-455b-a9bc-eb57389d1ede"" class=""playback-audio""></audio>
            </div>
          ","1","html-button-response","350","982912","0.0-104.0-2.0","ha77v84840","","","","","","queued","11F","In the late 1900s, the United States Mint issued 2-cent and 3-cent coins.","false","sentence_review","","1","ha77v84840_11F_audio.webm","accepted","ha77v84840_11F_audio.webm"
"1239","
          <div class=""recording-instructions-box"">
            <h2>Read the sentence aloud</h2>
            <p>Take a moment to get ready. When you are ready to begin, click the button below to start recording.</p>
            <p class=""sentence-stimulus"">Tennis was invented before golf.</p>
          </div>
        ","0","html-button-response","351","984152","0.0-105.0-0.0","ha77v84840","","","","","","","27T","Tennis was invented before golf.","true","sentence_ready","","","","",""
"3355","
          <div class=""recording-instructions-box"">
            <h2>Recording in progress</h2>
            <p>Please read the sentence naturally, then click the button when you are done.</p>
            <p class=""sentence-stimulus"">Tennis was invented before golf.</p>
          </div>
        ","null","html-audio-response","352","987570","0.0-105.0-1.0","ha77v84840","","","","","1","","27T","Tennis was invented before golf.","true","sentence_recording","blob:https://charburnham.github.io/c8c2646c-ebc6-4ee1-a416-8c1bfee23d67","1","ha77v84840_27T_audio.webm","",""
